session_id;seconds_since_start;position_x;position_y;position_z
1682692258;16.13232;56.06458;0.2287149;63.94713
1682692258;16.13232;56.06458;0.2287149;63.94713
1682692258;16.43581;54.74406;0.2262454;62.7491
1682692258;16.43581;54.74406;0.2262454;62.7491
1682692258;16.73605;53.36092;0.4324865;61.21637
1682692258;16.73605;53.36092;0.4324865;61.21637
1682692258;17.03893;54.01843;0.2493966;60.30566
1682692258;17.03893;54.01843;0.2493966;60.30566
1682692258;17.3392;54.23942;0.2159662;60.36974
1682692258;17.3392;54.23942;0.2159662;60.36974
1682692258;17.64458;56.58291;0.2292151;60.65355
1682692258;17.64458;56.58291;0.2292151;60.65355
1682692258;17.95178;58.65836;0.1794624;59.81325
1682692258;17.95178;58.65836;0.1794624;59.81325
1682692258;18.25773;60.66011;0.2747808;58.74266
1682692258;18.25773;60.66011;0.2747808;58.74266
1682692258;18.56362;62.21991;0.2665768;57.57322
1682692258;18.56362;62.21991;0.2665768;57.57322
1682692258;18.86428;62.21991;0.2665768;57.57322
1682692258;18.86428;62.21991;0.2665768;57.57322
1682692258;19.17025;62.74265;0.387991;57.02512
1682692258;19.17025;62.74265;0.387991;57.02512
1682692258;19.47507;63.03702;0.3160276;56.69744
1682692258;19.47507;63.03702;0.3160276;56.69744
1682692258;19.78006;64.28494;0.3083222;54.67237
1682692258;19.78006;64.28494;0.3083222;54.67237
1682692258;20.08149;65.29543;0.5498052;52.69211
1682692258;20.08149;65.29543;0.5498052;52.69211
1682692258;20.38163;65.79306;0.605732;50.65548
1682692258;20.38163;65.79306;0.605732;50.65548
1682692258;20.68933;65.80106;0.6085358;50.61633
1682692258;20.68933;65.80106;0.6085358;50.61633
1682692258;20.99174;66.81873;0.5176206;49.30249
1682692258;20.99174;66.81873;0.5176206;49.30249
1682692258;21.29276;67.75742;0.4636054;48.1016
1682692258;21.29276;67.75742;0.4636054;48.1016
1682692258;21.59413;67.72945;0.4711313;48.01556
1682692258;21.59413;67.72945;0.4711313;48.01556
1682692258;21.8949;66.40924;0.5781898;46.37055
1682692258;21.8949;66.40924;0.5781898;46.37055
1682692258;22.19631;65.63692;0.4167948;44.26244
1682692258;22.19631;65.63692;0.4167948;44.26244
1682692258;22.49682;65.31926;0.3273611;43.23783
1682692258;22.49682;65.31926;0.3273611;43.23783
1682692258;22.79704;65.57775;0.3240314;42.86563
1682692258;22.79704;65.57775;0.3240314;42.86563
1682692258;23.09986;67.22861;0.2953353;41.29632
1682692258;23.09986;67.22861;0.2953353;41.29632
1682692258;23.40084;69.08064;0.4529347;39.76371
1682692258;23.40084;69.08064;0.4529347;39.76371
1682692258;23.70634;70.8624;0.7274265;38.92653
1682692258;23.70634;70.8624;0.7274265;38.92653
1682692258;24.01352;70.41513;0.559413;36.88648
1682692258;24.01352;70.41513;0.559413;36.88648
1682692258;24.31646;69.02464;0.3781743;35.15641
1682692258;24.31646;69.02464;0.3781743;35.15641
1682692258;24.61786;67.10078;0.3971758;33.96699
1682692258;24.61786;67.10078;0.3971758;33.96699
1682692258;24.92153;64.9966;0.3142304;32.759
1682692258;24.92153;64.9966;0.3142304;32.759
1682692258;25.2224;62.89169;0.2002487;31.93676
1682692258;25.2224;62.89169;0.2002487;31.93676
1682692258;25.52383;62.44441;0.1941485;31.79556
1682692258;25.52383;62.44441;0.1941485;31.79556
1682692258;25.82402;61.83597;0.1544685;31.45291
1682692258;25.82402;61.83597;0.1544685;31.45291
1682692258;26.12881;59.70073;-0.0160687;31.6866
1682692258;26.12881;59.70073;-0.0160687;31.6866
1682692258;26.43116;60.15714;0.01789904;33.34425
1682692258;26.43116;60.15714;0.01789904;33.34425
1682692258;26.73634;62.1194;0.1279068;33.69172
1682692258;26.73634;62.1194;0.1279068;33.69172
1682692258;27.04041;63.70736;0.2012227;35.13259
1682692258;27.04041;63.70736;0.2012227;35.13259
1682692258;27.34187;64.2851;0.2403493;37.30747
1682692258;27.34187;64.2851;0.2403493;37.30747
1682692258;27.64481;64.3373;0.3004167;39.56927
1682692258;27.64481;64.3373;0.3004167;39.56927
1682692258;27.94937;64.16994;0.2333779;41.83978
1682692258;27.94937;64.16994;0.2333779;41.83978
1682692258;28.25342;63.85944;0.2870941;44.07605
1682692258;28.25342;63.85944;0.2870941;44.07605
1682692258;28.55617;63.43515;0.5774879;46.25779
1682692258;28.55617;63.43515;0.5774879;46.25779
1682692258;28.86065;62.7652;0.5886126;48.54287
1682692258;28.86065;62.7652;0.5886126;48.54287
1682692258;29.16468;61.80435;0.3775063;50.52608
1682692258;29.16468;61.80435;0.3775063;50.52608
1682692258;29.4698;60.063;0.2845776;51.95759
1682692258;29.4698;60.063;0.2845776;51.95759
1682692258;29.77248;58.25474;0.5708261;53.2394
1682692258;29.77248;58.25474;0.5708261;53.2394
1682692258;30.07647;56.40569;0.5907559;54.52976
1682692258;30.07647;56.40569;0.5907559;54.52976
1682692258;30.38002;54.3976;1.508375;55.92915
1682692258;30.38002;54.3976;1.508375;55.92915
1682692258;30.69044;52.43494;2.524375;57.31044
1682692258;30.69044;52.43494;2.524375;57.31044
1682692258;31.00183;50.71303;1.244376;58.50103
1682692258;31.00183;50.71303;1.244376;58.50103
1682692258;31.30695;50.71303;0.8428154;58.596
1682692258;31.30695;50.71303;0.8428154;58.596
1682692258;31.60806;50.71303;0.8428154;58.596
1682692258;31.60806;50.71303;0.8428154;58.596
1682692258;31.91321;50.71303;0.8428154;58.596
1682692258;31.91321;50.71303;0.8428154;58.596
1682692258;32.22038;50.71303;0.8428154;58.596
1682692258;32.22038;50.71303;0.8428154;58.596
1682692258;32.52137;50.71303;0.8428159;58.60272
1682692258;32.52137;50.71303;0.8428159;58.60272
1682692258;32.82479;49.63317;0.8112249;58.77752
1682692258;32.82479;49.63317;0.8112249;58.77752
1682692258;33.12966;49.3955;0.7040534;59.78569
1682692258;33.12966;49.3955;0.7040534;59.78569
1682692258;33.43127;51.01438;0.8306103;59.79379
1682692258;33.43127;51.01438;0.8306103;59.79379
1682692258;33.73609;53.03931;0.4949908;60.55968
1682692258;33.73609;53.03931;0.4949908;60.55968
1682692258;34.03925;55.06446;0.08523202;61.41814
1682692258;34.03925;55.06446;0.08523202;61.41814
1682692258;34.34304;57.32573;0.2746327;60.93578
1682692258;34.34304;57.32573;0.2746327;60.93578
1682692258;34.64379;59.39019;0.17785;60.00539
1682692258;34.64379;59.39019;0.17785;60.00539
1682692258;34.95069;61.04248;0.225266;58.49516
1682692258;34.95069;61.04248;0.225266;58.49516
1682692258;35.25115;62.48197;0.4025288;56.78045
1682692258;35.25115;62.48197;0.4025288;56.78045
1682692258;35.55269;63.80839;0.2230616;55.02162
1682692258;35.55269;63.80839;0.2230616;55.02162
1682692258;35.85303;65.03165;0.5538297;53.16318
1682692258;35.85303;65.03165;0.5538297;53.16318
1682692258;36.15828;66.25761;0.4892759;51.26923
1682692258;36.15828;66.25761;0.4892759;51.26923
1682692258;36.45867;67.48074;0.4215617;49.35068
1682692258;36.45867;67.48074;0.4215617;49.35068
1682692258;36.76107;68.85416;0.440134;47.36282
1682692258;36.76107;68.85416;0.440134;47.36282
1682692258;37.0624;70.3402;0.7367663;45.72357
1682692258;37.0624;70.3402;0.7367663;45.72357
1682692258;37.36462;71.89602;2.212019;44.06238
1682692258;37.36462;71.89602;2.212019;44.06238
1682692258;37.67;73.59789;3.168019;42.37032
1682692258;37.67;73.59789;3.168019;42.37032
1682692258;37.975;75.37048;1.968019;40.7524
1682692258;37.975;75.37048;1.968019;40.7524
1682692258;38.28014;76.91045;0.4899998;39.81789
1682692258;38.28014;76.91045;0.4899998;39.81789
1682692258;38.58176;78.18132;0.4899998;39.51775
1682692258;38.58176;78.18132;0.4899998;39.51775
1682692258;38.88789;80.11732;0.6901965;39.27608
1682692258;38.88789;80.11732;0.6901965;39.27608
1682692258;39.19008;82.34524;0.4296083;39.24707
1682692258;39.19008;82.34524;0.4296083;39.24707
1682692258;39.49389;84.567;0.199029;39.53212
1682692258;39.49389;84.567;0.199029;39.53212
1682692258;39.79496;86.82781;0.1942782;39.76418
1682692258;39.79496;86.82781;0.1942782;39.76418
1682692258;40.09826;89.04523;0.488307;39.87615
1682692258;40.09826;89.04523;0.488307;39.87615
1682692258;40.40015;91.44234;0.6752129;40.04136
1682692258;40.40015;91.44234;0.6752129;40.04136
1682692258;40.70366;93.70107;0.5640612;40.17743
1682692258;40.70366;93.70107;0.5640612;40.17743
1682692258;41.00996;95.96104;0.3746843;40.24615
1682692258;41.00996;95.96104;0.3746843;40.24615
1682692258;41.31274;98.20758;0.4305048;40.07367
1682692258;41.31274;98.20758;0.4305048;40.07367
1682692258;41.61913;100.3662;1.857861;39.29268
1682692258;41.61913;100.3662;1.857861;39.29268
1682692258;41.92285;101.5321;2.89304;37.7687
1682692258;41.92285;101.5321;2.89304;37.7687
1682692258;42.22604;102.1905;3.422182;37.10727
1682692258;42.22604;102.1905;3.422182;37.10727
1682692258;42.53125;103.2793;3.999071;36.27193
1682692258;42.53125;103.2793;3.999071;36.27193
1682692258;42.83161;104.109;4;35.33898
1682692258;42.83161;104.109;4;35.33898
1682692258;43.132;104.6329;4;35.73528
1682692258;43.132;104.6329;4;35.73528
1682692258;43.43477;105.1546;3.982686;37.90028
1682692258;43.43477;105.1546;3.982686;37.90028
1682692258;43.73735;104.8041;3.982685;40.02397
1682692258;43.73735;104.8041;3.982685;40.02397
1682692258;44.03866;104.8521;3.982686;42.29345
1682692258;44.03866;104.8521;3.982686;42.29345
1682692258;44.33965;104.4044;3.982686;44.46436
1682692258;44.33965;104.4044;3.982686;44.46436
1682692258;44.64224;104.0648;3.982686;46.82306
1682692258;44.64224;104.0648;3.982686;46.82306
1682692258;44.9438;104.4244;3.982686;48.92127
1682692258;44.9438;104.4244;3.982686;48.92127
1682692258;45.24537;104.5252;3.982685;49.35544
1682692258;45.24537;104.5252;3.982685;49.35544
1682692258;45.54736;104.5252;3.982685;49.35544
1682692258;45.54736;104.5252;3.982685;49.35544
1682692258;45.8494;104.5804;3.982686;48.99007
1682692258;45.8494;104.5804;3.982686;48.99007
1682692258;46.15099;104.5493;3.982686;47.98465
1682692258;46.15099;104.5493;3.982686;47.98465
1682692258;46.45259;103.651;3.982686;47.94612
1682692258;46.45259;103.651;3.982686;47.94612
1682692258;46.75398;103.5529;3.982686;47.94704
1682692258;46.75398;103.5529;3.982686;47.94704
1682692258;47.05725;103.5529;3.982686;47.94704
1682692258;47.05725;103.5529;3.982686;47.94704
1682692258;47.36199;103.673;3.982686;47.98378
1682692258;47.36199;103.673;3.982686;47.98378
1682692258;47.66425;103.7004;3.982685;47.98697
1682692258;47.66425;103.7004;3.982685;47.98697
1682692258;47.96646;103.7025;3.982686;47.80238
1682692258;47.96646;103.7025;3.982686;47.80238
1682692258;48.27136;103.7025;3.982686;47.80238
1682692258;48.27136;103.7025;3.982686;47.80238
1682692258;48.57351;103.8312;3.982686;47.79631
1682692258;48.57351;103.8312;3.982686;47.79631
1682692258;48.87638;103.8953;3.982685;47.79792
1682692258;48.87638;103.8953;3.982685;47.79792
1682692258;49.18123;103.8953;3.982685;47.79792
1682692258;49.18123;103.8953;3.982685;47.79792
1682692258;49.48208;104.2909;3.982686;47.78258
1682692258;49.48208;104.2909;3.982686;47.78258
1682692258;49.78487;106.2225;5.846686;47.70765
1682692258;49.78487;106.2225;5.846686;47.70765
1682692258;50.09121;106.586;5.686687;47.65391
1682692258;50.09121;106.586;5.686687;47.65391
1682692258;50.39347;106.8665;4;47.62908
1682692258;50.39347;106.8665;4;47.62908
1682692258;50.6986;108.0646;4;47.61635
1682692258;50.6986;108.0646;4;47.61635
1682692258;51.00228;109.1253;4;47.61176
1682692258;51.00228;109.1253;4;47.61176
1682692258;51.3047;109.9953;4;47.61176
1682692258;51.3047;109.9953;4;47.61176
1682692258;51.6209;110.9232;4;47.61176
1682692258;51.6209;110.9232;4;47.61176
1682692258;51.92458;111.7931;4;47.61176
1682692258;51.92458;111.7931;4;47.61176
1682692258;52.2276;112.7088;5.232;47.59852
1682692258;52.2276;112.7088;5.232;47.59852
1682692258;52.52992;113.7541;6.188001;47.55869
1682692258;52.52992;113.7541;6.188001;47.55869
1682692258;52.83101;113.9007;5.982685;47.55358
1682692258;52.83101;113.9007;5.982685;47.55358
1682692258;53.13147;114.7296;5.982686;47.52471
1682692258;53.13147;114.7296;5.982686;47.52471
1682692258;53.43636;114.7431;5.982685;47.52424
1682692258;53.43636;114.7431;5.982685;47.52424
1682692258;53.73733;115.2936;5.982686;47.50938
1682692258;53.73733;115.2936;5.982686;47.50938
1682692258;54.03846;117.5991;4;47.44705
1682692258;54.03846;117.5991;4;47.44705
1682692258;54.34303;119.2825;4;47.42507
1682692258;54.34303;119.2825;4;47.42507
1682692258;54.64371;120.516;4;47.4051
1682692258;54.64371;120.516;4;47.4051
1682692258;54.94472;122.7402;5.864;47.17177
1682692258;54.94472;122.7402;5.864;47.17177
1682692258;55.24948;123.7807;5.704001;47.03088
1682692258;55.24948;123.7807;5.704001;47.03088
1682692258;55.55532;123.807;3.978962;47.0979
1682692258;55.55532;123.807;3.978962;47.0979
1682692258;55.85984;124.7248;3.98;46.74377
1682692258;55.85984;124.7248;3.98;46.74377
1682692258;56.16031;125.5716;3.980958;46.52831
1682692258;56.16031;125.5716;3.980958;46.52831
1682692258;56.46034;125.5716;3.980958;46.63018
1682692258;56.46034;125.5716;3.980958;46.63018
1682692258;56.76175;125.5716;3.980958;46.63018
1682692258;56.76175;125.5716;3.980958;46.63018
1682692258;57.06852;125.5715;3.980958;46.61822
1682692258;57.06852;125.5715;3.980958;46.61822
1682692258;57.36855;125.5545;3.980938;46.57098
1682692258;57.36855;125.5545;3.980938;46.57098
1682692258;57.67134;125.5545;3.980938;46.57098
1682692258;57.67134;125.5545;3.980938;46.57098
1682692258;57.97613;125.3603;3.980717;46.56801
1682692258;57.97613;125.3603;3.980717;46.56801
1682692258;58.27943;125.3603;3.980718;46.56801
1682692258;58.27943;125.3603;3.980718;46.56801
1682692258;58.5844;125.3603;3.980718;46.56801
1682692258;58.5844;125.3603;3.980718;46.56801
1682692258;58.88996;125.3603;3.980717;46.56801
1682692258;58.88996;125.3603;3.980717;46.56801
1682692258;59.1903;125.3603;3.980718;46.56801
1682692258;59.1903;125.3603;3.980718;46.56801
1682692258;59.49547;125.3603;3.980717;46.56801
1682692258;59.49547;125.3603;3.980717;46.56801
1682692258;59.79554;125.3603;3.980718;46.56801
1682692258;59.79554;125.3603;3.980718;46.56801
1682692258;60.10109;125.3603;3.980718;46.56801
1682692258;60.10109;125.3603;3.980718;46.56801
1682692258;60.40538;125.3603;3.980717;46.56801
1682692258;60.40538;125.3603;3.980717;46.56801
1682692258;60.70633;125.3603;3.980718;46.56801
1682692258;60.70633;125.3603;3.980718;46.56801
1682692258;61.00863;125.3603;3.980717;46.56801
1682692258;61.00863;125.3603;3.980717;46.56801
1682692258;61.31404;125.3603;3.980718;46.56801
1682692258;61.31404;125.3603;3.980718;46.56801
1682692258;61.61562;125.3603;3.980717;46.56801
1682692258;61.61562;125.3603;3.980717;46.56801
1682692258;61.91617;125.3603;3.980718;46.56801
1682692258;61.91617;125.3603;3.980718;46.56801
1682692258;62.21928;125.3603;3.980717;46.56801
1682692258;62.21928;125.3603;3.980717;46.56801
1682692258;62.52403;125.3603;3.980717;46.56801
1682692258;62.52403;125.3603;3.980717;46.56801
1682692258;62.83016;125.3603;3.980718;46.56801
1682692258;62.83016;125.3603;3.980718;46.56801
1682692258;63.13557;125.3603;3.980717;46.56801
1682692258;63.13557;125.3603;3.980717;46.56801
1682692258;63.43776;125.3603;3.980718;46.56801
1682692258;63.43776;125.3603;3.980718;46.56801
1682692258;63.73898;125.3603;3.980717;46.56801
1682692258;63.73898;125.3603;3.980717;46.56801
1682692258;64.04243;125.3603;3.980717;46.56801
1682692258;64.04243;125.3603;3.980717;46.56801
1682692258;64.34278;125.3603;3.980718;46.56801
1682692258;64.34278;125.3603;3.980718;46.56801
1682692258;64.64536;125.3603;3.980717;46.56801
1682692258;64.64536;125.3603;3.980717;46.56801
1682692258;64.95216;124.747;3.980024;46.5611
1682692258;64.95216;124.747;3.980024;46.5611
1682692258;65.25773;122.5646;4;46.53715
1682692258;65.25773;122.5646;4;46.53715
1682692258;65.56316;119.5773;4;46.51393
1682692258;65.56316;119.5773;4;46.51393
1682692258;65.86415;118.4714;4;46.51127
1682692258;65.86415;118.4714;4;46.51127
1682692258;66.16557;117.6014;4;46.51127
1682692258;66.16557;117.6014;4;46.51127
1682692258;66.46742;116.7315;4;46.51127
1682692258;66.46742;116.7315;4;46.51127
1682692258;66.76991;116.0355;4.92;46.51127
1682692258;66.76991;116.0355;4.92;46.51127
1682692258;67.07215;115.4692;6.3;46.50488
1682692258;67.07215;115.4692;6.3;46.50488
1682692258;67.37421;115.4692;5.982684;46.50488
1682692258;67.37421;115.4692;5.982684;46.50488
1682692258;67.67969;115.158;5.982686;46.50137
1682692258;67.67969;115.158;5.982686;46.50137
1682692258;67.98063;115.158;5.982686;46.50137
1682692258;67.98063;115.158;5.982686;46.50137
1682692258;68.2825;114.5491;5.982686;46.49336
1682692258;68.2825;114.5491;5.982686;46.49336
1682692258;68.58894;112.2673;7.358685;46.46266
1682692258;68.58894;112.2673;7.358685;46.46266
1682692258;68.88995;109.8675;8.558686;46.42809
1682692258;68.88995;109.8675;8.558686;46.42809
1682692258;69.19299;107.4679;7.950686;46.38416
1682692258;69.19299;107.4679;7.950686;46.38416
1682692258;69.49509;105.0839;5.550687;46.19111
1682692258;69.49509;105.0839;5.550687;46.19111
1682692258;69.7973;103.6012;3.982686;45.6759
1682692258;69.7973;103.6012;3.982686;45.6759
1682692258;70.10355;101.2355;1.730019;44.85248
1682692258;70.10355;101.2355;1.730019;44.85248
1682692258;70.41065;99.8093;0.4332695;44.35921
1682692258;70.41065;99.8093;0.4332695;44.35921
1682692258;70.71271;97.84946;0.5031705;43.67827
1682692258;70.71271;97.84946;0.5031705;43.67827
1682692258;71.01839;96.28951;0.4933543;43.07479
1682692258;71.01839;96.28951;0.4933543;43.07479
1682692258;71.3229;94.26438;0.6584644;41.76731
1682692258;71.3229;94.26438;0.6584644;41.76731
1682692258;71.62947;92.3679;0.6776905;40.53254
1682692258;71.62947;92.3679;0.6776905;40.53254
1682692258;71.9342;90.46492;0.5445213;39.30096
1682692258;71.9342;90.46492;0.5445213;39.30096
1682692258;72.23775;88.57946;0.3177881;38.08889
1682692258;72.23775;88.57946;0.3177881;38.08889
1682692258;72.54339;86.81281;0.2695818;36.43097
1682692258;72.54339;86.81281;0.2695818;36.43097
1682692258;72.84772;85.78493;0.3147612;34.4282
1682692258;72.84772;85.78493;0.3147612;34.4282
1682692258;73.14909;85.00092;0.4768229;32.30158
1682692258;73.14909;85.00092;0.4768229;32.30158
1682692258;73.45035;84.21499;0.5076547;30.17928
1682692258;73.45035;84.21499;0.5076547;30.17928
1682692258;73.75325;83.39041;0.2689312;28.08892
1682692258;73.75325;83.39041;0.2689312;28.08892
1682692258;74.05671;82.29862;0.1864753;26.12057
1682692258;74.05671;82.29862;0.1864753;26.12057
1682692258;74.36263;80.40018;0.4718542;24.86777
1682692258;74.36263;80.40018;0.4718542;24.86777
1682692258;74.6647;79.51794;0.6869407;24.06786
1682692258;74.6647;79.51794;0.6869407;24.06786
1682692258;74.97066;79.26013;0.697042;23.91187
1682692258;74.97066;79.26013;0.697042;23.91187
1682692258;75.27233;78.36267;0.681344;23.31088
1682692258;75.27233;78.36267;0.681344;23.31088
1682692258;75.57244;77.99258;0.6635361;23.04472
1682692258;75.57244;77.99258;0.6635361;23.04472
1682692258;75.87503;76.15401;0.5059843;21.7168
1682692258;75.87503;76.15401;0.5059843;21.7168
1682692258;76.17716;74.88101;0.4289823;20.88374
1682692258;76.17716;74.88101;0.4289823;20.88374
1682692258;76.47879;74.8924;0.4313045;20.79341
1682692258;76.47879;74.8924;0.4313045;20.79341
1682692258;76.78097;75.55254;0.5723438;18.56109
1682692258;76.78097;75.55254;0.5723438;18.56109
1682692258;77.08304;77.22295;0.5177374;17.13836
1682692258;77.08304;77.22295;0.5177374;17.13836
1682692258;77.38868;79.26507;0.5008993;16.13174
1682692258;77.38868;79.26507;0.5008993;16.13174
1682692258;77.69588;79.91618;0.4522066;15.73299
1682692258;77.69588;79.91618;0.4522066;15.73299
1682692258;77.99745;80.5116;0.3217559;15.29967
1682692258;77.99745;80.5116;0.3217559;15.29967
1682692258;78.29985;82.39589;0.245388;14.08483
1682692258;78.29985;82.39589;0.245388;14.08483
1682692258;78.60163;84.48624;0.5234923;12.9904
1682692258;78.60163;84.48624;0.5234923;12.9904
1682692258;78.9091;85.73426;1.521912;11.99167
1682692258;78.9091;85.73426;1.521912;11.99167
1682692258;79.20943;87.07886;2.597588;11.95634
1682692258;79.20943;87.07886;2.597588;11.95634
1682692258;79.51025;88.31031;3.58275;11.0993
1682692258;79.51025;88.31031;3.58275;11.0993
1682692258;79.8195;89.45412;3.982686;9.485992
1682692258;79.8195;89.45412;3.982686;9.485992
1682692258;80.12606;90.362;3.982686;8.245148
1682692258;80.12606;90.362;3.982686;8.245148
1682692258;80.43291;90.53666;3.982686;8.255737
1682692258;80.43291;90.53666;3.982686;8.255737
1682692258;80.73464;92.62832;3.982686;8.745518
1682692258;80.73464;92.62832;3.982686;8.745518
1682692258;81.03698;93.20998;3.982686;7.000141
1682692258;81.03698;93.20998;3.982686;7.000141
1682692258;81.33953;93.13261;3.982685;6.850124
1682692258;81.33953;93.13261;3.982685;6.850124
1682692258;81.6414;92.27448;3.982686;8.28038
1682692258;81.6414;92.27448;3.982686;8.28038
1682692258;81.94199;90.63288;3.985126;9.63662
1682692258;81.94199;90.63288;3.985126;9.63662
1682692258;82.24923;89.71021;3.982686;7.852676
1682692258;82.24923;89.71021;3.982686;7.852676
1682692258;82.55455;90.06947;3.982685;5.608566
1682692258;82.55455;90.06947;3.982685;5.608566
1682692258;82.85537;90.26011;3.982686;4.554028
1682692258;82.85537;90.26011;3.982686;4.554028
1682692258;83.15661;89.87241;3.982686;4.651382
1682692258;83.15661;89.87241;3.982686;4.651382
1682692258;83.45842;88.30356;3.982686;6.161057
1682692258;83.45842;88.30356;3.982686;6.161057
